datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
10/12/2011 00:00,4,0,0,2,10.66,13.635,81,7.0015,11,66,77
10/12/2011 01:00,4,0,0,2,10.66,12.88,70,11.0014,11,55,66
10/12/2011 02:00,4,0,0,2,11.48,15.15,61,6.0032,12,48,60
10/12/2011 03:00,4,0,0,2,11.48,15.15,61,6.0032,5,20,25
10/12/2011 04:00,4,0,0,2,10.66,13.635,65,7.0015,0,3,3
10/12/2011 05:00,4,0,0,1,10.66,12.88,60,11.0014,0,6,6
10/12/2011 06:00,4,0,0,1,9.84,12.88,65,7.0015,1,10,11
10/12/2011 07:00,4,0,0,1,9.84,11.365,65,12.998,0,11,11
10/12/2011 08:00,4,0,0,1,10.66,13.635,65,8.9981,5,68,73
10/12/2011 09:00,4,0,0,1,11.48,12.88,61,19.0012,15,134,149
10/12/2011 10:00,4,0,0,1,13.12,15.15,57,16.9979,31,161,192
10/12/2011 11:00,4,0,0,1,13.12,14.395,53,27.9993,44,192,236
10/12/2011 12:00,4,0,0,1,13.12,14.395,45,27.9993,48,235,283
10/12/2011 13:00,4,0,0,1,13.94,15.15,34,27.9993,47,239,286
10/12/2011 14:00,4,0,0,1,13.94,15.15,31,22.0028,51,242,293
10/12/2011 15:00,4,0,0,1,13.94,15.15,34,23.9994,60,239,299
10/12/2011 16:00,4,0,0,1,13.12,14.395,31,26.0027,58,183,241
10/12/2011 17:00,4,0,0,1,11.48,12.88,36,22.0028,34,151,185
10/12/2011 18:00,4,0,0,1,10.66,12.88,38,15.0013,28,144,172
10/12/2011 19:00,4,0,0,1,10.66,12.12,38,19.0012,15,139,154
10/12/2011 20:00,4,0,0,1,9.84,11.365,35,15.0013,10,114,124
10/12/2011 21:00,4,0,0,1,9.02,10.605,44,15.0013,4,79,83
10/12/2011 22:00,4,0,0,1,9.02,11.365,41,8.9981,7,88,95
10/12/2011 23:00,4,0,0,1,8.2,10.605,47,11.0014,5,61,66
11/12/2011 00:00,4,0,0,1,8.2,9.85,51,15.0013,5,69,74
11/12/2011 01:00,4,0,0,1,6.56,7.575,59,15.0013,8,54,62
11/12/2011 02:00,4,0,0,1,7.38,8.335,55,16.9979,5,47,52
11/12/2011 03:00,4,0,0,1,6.56,9.09,59,8.9981,2,17,19
11/12/2011 04:00,4,0,0,1,6.56,8.335,59,11.0014,0,5,5
11/12/2011 05:00,4,0,0,1,7.38,10.605,59,7.0015,0,6,6
11/12/2011 06:00,4,0,0,1,6.56,11.365,59,0,0,10,10
11/12/2011 07:00,4,0,0,1,7.38,12.12,55,0,1,30,31
11/12/2011 08:00,4,0,0,1,6.56,11.365,69,0,4,68,72
11/12/2011 09:00,4,0,0,1,8.2,12.88,59,0,19,88,107
11/12/2011 10:00,4,0,0,1,9.84,14.395,44,0,30,164,194
11/12/2011 11:00,4,0,0,1,10.66,15.15,35,0,31,166,197
11/12/2011 12:00,4,0,0,1,10.66,15.15,35,0,42,246,288
11/12/2011 13:00,4,0,0,1,12.3,16.665,31,0,44,224,268
11/12/2011 14:00,4,0,0,1,12.3,16.665,28,0,44,198,242
11/12/2011 15:00,4,0,0,1,12.3,16.665,26,0,47,219,266
11/12/2011 16:00,4,0,0,1,12.3,16.665,26,0,32,174,206
11/12/2011 17:00,4,0,0,1,11.48,15.91,30,0,13,150,163
11/12/2011 18:00,4,0,0,1,9.84,11.365,48,12.998,12,151,163
11/12/2011 19:00,4,0,0,1,9.02,11.365,55,12.998,7,98,105
11/12/2011 20:00,4,0,0,1,9.02,12.12,55,7.0015,10,62,72
11/12/2011 21:00,4,0,0,1,9.02,13.635,55,0,10,53,63
11/12/2011 22:00,4,0,0,1,9.02,13.635,55,0,7,36,43
11/12/2011 23:00,4,0,0,1,8.2,12.88,69,0,4,31,35
12/12/2011 00:00,4,0,1,1,8.2,11.365,69,6.0032,4,16,20
12/12/2011 01:00,4,0,1,1,8.2,12.88,69,0,0,9,9
12/12/2011 02:00,4,0,1,1,8.2,12.88,69,0,0,4,4
12/12/2011 03:00,4,0,1,1,7.38,12.12,74,0,0,2,2
12/12/2011 04:00,4,0,1,1,7.38,12.12,74,0,0,3,3
12/12/2011 05:00,4,0,1,1,6.56,11.365,80,0,0,21,21
12/12/2011 06:00,4,0,1,1,6.56,9.09,80,7.0015,1,63,64
12/12/2011 07:00,4,0,1,1,5.74,7.575,86,8.9981,4,231,235
12/12/2011 08:00,4,0,1,2,6.56,9.09,80,7.0015,7,378,385
12/12/2011 09:00,4,0,1,2,7.38,10.605,74,6.0032,12,208,220
12/12/2011 10:00,4,0,1,2,9.02,12.12,69,7.0015,14,91,105
12/12/2011 11:00,4,0,1,2,10.66,14.395,60,6.0032,15,100,115
12/12/2011 12:00,4,0,1,1,11.48,14.395,52,7.0015,7,138,145
12/12/2011 13:00,4,0,1,2,12.3,15.91,52,7.0015,13,153,166
12/12/2011 14:00,4,0,1,2,13.12,16.665,53,8.9981,16,95,111
12/12/2011 15:00,4,0,1,2,13.12,16.665,57,7.0015,8,124,132
12/12/2011 16:00,4,0,1,2,13.12,16.665,57,6.0032,5,209,214
12/12/2011 17:00,4,0,1,2,12.3,16.665,56,0,7,352,359
12/12/2011 18:00,4,0,1,1,12.3,15.91,56,6.0032,8,349,357
12/12/2011 19:00,4,0,1,1,11.48,15.15,61,6.0032,9,232,241
12/12/2011 20:00,4,0,1,1,12.3,15.91,56,6.0032,8,157,165
12/12/2011 21:00,4,0,1,1,10.66,15.15,81,0,2,119,121
12/12/2011 22:00,4,0,1,1,10.66,15.15,70,0,0,71,71
12/12/2011 23:00,4,0,1,1,9.84,14.395,75,0,3,42,45
13/12/2011 00:00,4,0,1,1,9.02,13.635,80,0,1,16,17
13/12/2011 01:00,4,0,1,1,8.2,12.88,80,0,0,4,4
13/12/2011 02:00,4,0,1,1,8.2,12.88,80,0,1,1,2
13/12/2011 03:00,4,0,1,1,7.38,12.12,80,0,0,3,3
13/12/2011 04:00,4,0,1,1,8.2,12.88,80,0,0,4,4
13/12/2011 05:00,4,0,1,1,7.38,12.12,86,0,0,20,20
13/12/2011 06:00,4,0,1,1,8.2,12.88,80,0,0,92,92
13/12/2011 07:00,4,0,1,1,6.56,8.335,80,11.0014,2,221,223
13/12/2011 08:00,4,0,1,1,8.2,11.365,69,7.0015,9,391,400
13/12/2011 09:00,4,0,1,1,10.66,12.88,60,11.0014,10,223,233
13/12/2011 10:00,4,0,1,1,12.3,15.15,52,11.0014,3,99,102
13/12/2011 11:00,4,0,1,1,13.94,15.91,46,16.9979,9,115,124
13/12/2011 12:00,4,0,1,1,14.76,16.665,43,23.9994,20,147,167
13/12/2011 13:00,4,0,1,1,16.4,20.455,37,22.0028,7,120,127
13/12/2011 14:00,4,0,1,1,16.4,20.455,37,16.9979,18,116,134
13/12/2011 15:00,4,0,1,1,16.4,20.455,35,16.9979,7,144,151
13/12/2011 16:00,4,0,1,1,15.58,19.695,37,16.9979,13,194,207
13/12/2011 17:00,4,0,1,1,14.76,17.425,40,12.998,17,381,398
13/12/2011 18:00,4,0,1,1,13.94,15.91,42,15.0013,12,370,382
13/12/2011 19:00,4,0,1,1,13.12,15.91,49,11.0014,5,262,267
13/12/2011 20:00,4,0,1,1,13.12,15.91,49,11.0014,7,154,161
13/12/2011 21:00,4,0,1,1,12.3,15.15,52,11.0014,5,134,139
13/12/2011 22:00,4,0,1,1,12.3,15.15,52,11.0014,5,102,107
13/12/2011 23:00,4,0,1,1,10.66,15.15,70,0,4,55,59
14/12/2011 00:00,4,0,1,1,10.66,15.15,75,0,0,22,22
14/12/2011 01:00,4,0,1,1,10.66,15.15,75,0,0,8,8
14/12/2011 02:00,4,0,1,1,10.66,15.15,75,0,0,2,2
14/12/2011 03:00,4,0,1,1,11.48,15.91,65,0,0,3,3
14/12/2011 04:00,4,0,1,1,10.66,15.15,75,0,0,4,4
14/12/2011 05:00,4,0,1,2,10.66,15.15,81,0,0,26,26
14/12/2011 06:00,4,0,1,2,10.66,15.15,87,0,0,87,87
14/12/2011 07:00,4,0,1,1,11.48,15.91,75,0,4,243,247
14/12/2011 08:00,4,0,1,2,10.66,15.15,87,0,9,458,467
14/12/2011 09:00,4,0,1,2,12.3,16.665,61,0,9,230,239
14/12/2011 10:00,4,0,1,2,13.12,17.425,57,0,9,133,142
14/12/2011 11:00,4,0,1,2,13.94,18.18,55,0,12,103,115
14/12/2011 12:00,4,0,1,2,14.76,18.18,57,6.0032,6,138,144
14/12/2011 13:00,4,0,1,2,14.76,18.18,57,7.0015,14,119,133
14/12/2011 14:00,4,0,1,2,15.58,19.695,54,6.0032,17,134,151
14/12/2011 15:00,4,0,1,2,15.58,19.695,54,7.0015,24,143,167
14/12/2011 16:00,4,0,1,2,15.58,19.695,54,7.0015,12,233,245
14/12/2011 17:00,4,0,1,2,14.76,18.18,57,7.0015,19,377,396
14/12/2011 18:00,4,0,1,2,14.76,17.425,62,11.0014,11,379,390
14/12/2011 19:00,4,0,1,2,14.76,18.18,62,7.0015,9,259,268
14/12/2011 20:00,4,0,1,2,13.94,17.425,66,7.0015,6,169,175
14/12/2011 21:00,4,0,1,2,13.94,16.665,66,11.0014,9,145,154
14/12/2011 22:00,4,0,1,1,13.94,16.665,66,11.0014,5,99,104
14/12/2011 23:00,4,0,1,1,13.12,15.91,70,11.0014,3,48,51
15/12/2011 00:00,4,0,1,1,13.12,15.91,70,11.0014,5,45,50
15/12/2011 01:00,4,0,1,2,13.12,15.91,70,11.0014,5,15,20
15/12/2011 02:00,4,0,1,2,13.12,16.665,70,8.9981,2,5,7
15/12/2011 03:00,4,0,1,2,13.12,16.665,70,8.9981,1,2,3
15/12/2011 04:00,4,0,1,2,13.12,15.15,70,15.0013,0,6,6
15/12/2011 05:00,4,0,1,2,13.12,15.15,70,19.0012,0,24,24
15/12/2011 06:00,4,0,1,1,13.12,15.91,66,12.998,2,90,92
15/12/2011 07:00,4,0,1,1,13.12,15.91,70,12.998,6,252,258
15/12/2011 08:00,4,0,1,2,13.94,15.91,66,15.0013,8,449,457
15/12/2011 09:00,4,0,1,2,14.76,16.665,62,19.0012,6,274,280
15/12/2011 10:00,4,0,1,2,16.4,20.455,58,19.9995,4,105,109
15/12/2011 11:00,4,0,1,2,16.4,20.455,62,27.9993,9,126,135
15/12/2011 12:00,4,0,1,2,18.86,22.725,59,32.9975,17,140,157
15/12/2011 13:00,4,0,1,2,20.5,24.24,55,23.9994,14,150,164
15/12/2011 14:00,4,0,1,2,21.32,25,52,22.0028,8,124,132
15/12/2011 15:00,4,0,1,3,21.32,25,55,15.0013,6,76,82
15/12/2011 16:00,4,0,1,3,18.86,22.725,72,11.0014,7,124,131
15/12/2011 17:00,4,0,1,2,21.32,25,59,19.0012,14,310,324
15/12/2011 18:00,4,0,1,2,21.32,25,59,19.9995,14,363,377
15/12/2011 19:00,4,0,1,2,21.32,25,59,19.0012,13,274,287
15/12/2011 20:00,4,0,1,1,21.32,25,59,22.0028,12,209,221
15/12/2011 21:00,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
15/12/2011 22:00,4,0,1,1,21.32,25,63,22.0028,8,116,124
15/12/2011 23:00,4,0,1,1,21.32,25,63,22.0028,10,104,114
16/12/2011 00:00,4,0,1,1,20.5,24.24,72,22.0028,12,60,72
16/12/2011 01:00,4,0,1,1,20.5,24.24,72,15.0013,3,28,31
16/12/2011 02:00,4,0,1,1,19.68,23.485,77,7.0015,0,23,23
16/12/2011 03:00,4,0,1,1,18.86,22.725,82,8.9981,2,3,5
16/12/2011 04:00,4,0,1,2,20.5,24.24,59,12.998,1,4,5
16/12/2011 05:00,4,0,1,1,19.68,23.485,44,26.0027,0,26,26
16/12/2011 06:00,4,0,1,2,18.04,21.97,33,19.9995,2,80,82
16/12/2011 07:00,4,0,1,2,15.58,19.695,46,19.9995,5,226,231
16/12/2011 08:00,4,0,1,1,14.76,16.665,46,27.9993,10,449,459
16/12/2011 09:00,4,0,1,1,14.76,16.665,46,26.0027,8,235,243
16/12/2011 10:00,4,0,1,1,13.94,15.15,46,19.9995,10,122,132
16/12/2011 11:00,4,0,1,2,13.94,15.15,42,19.9995,9,135,144
16/12/2011 12:00,4,0,1,2,13.94,15.15,42,23.9994,10,163,173
16/12/2011 13:00,4,0,1,2,13.94,15.15,39,23.9994,12,125,137
16/12/2011 14:00,4,0,1,2,13.94,15.91,42,15.0013,13,115,128
16/12/2011 15:00,4,0,1,2,13.12,15.15,45,19.9995,12,141,153
16/12/2011 16:00,4,0,1,2,13.12,15.15,45,15.0013,12,212,224
16/12/2011 17:00,4,0,1,2,13.12,15.15,45,19.0012,13,352,365
16/12/2011 18:00,4,0,1,2,13.12,15.15,45,16.9979,10,285,295
16/12/2011 19:00,4,0,1,2,13.12,15.15,45,15.0013,11,203,214
16/12/2011 20:00,4,0,1,2,13.12,15.91,45,12.998,6,146,152
16/12/2011 21:00,4,0,1,2,13.12,15.91,45,11.0014,7,95,102
16/12/2011 22:00,4,0,1,2,12.3,15.15,49,11.0014,6,100,106
16/12/2011 23:00,4,0,1,2,12.3,15.15,49,8.9981,4,71,75
17/12/2011 00:00,4,0,0,1,12.3,14.395,49,19.0012,3,59,62
17/12/2011 01:00,4,0,0,2,12.3,14.395,52,16.9979,4,39,43
17/12/2011 02:00,4,0,0,2,11.48,13.635,56,15.0013,11,47,58
17/12/2011 03:00,4,0,0,1,10.66,12.88,60,12.998,4,22,26
17/12/2011 04:00,4,0,0,1,9.84,12.12,65,11.0014,0,9,9
17/12/2011 05:00,4,0,0,2,10.66,12.88,60,12.998,2,7,9
17/12/2011 06:00,4,0,0,2,10.66,12.12,56,19.0012,0,17,17
17/12/2011 07:00,4,0,0,2,10.66,12.88,56,15.0013,0,20,20
17/12/2011 08:00,4,0,0,2,10.66,12.88,56,15.0013,4,55,59
17/12/2011 09:00,4,0,0,2,10.66,12.12,56,16.9979,5,95,100
17/12/2011 10:00,4,0,0,2,10.66,12.12,52,19.0012,10,171,181
17/12/2011 11:00,4,0,0,2,11.48,12.88,45,22.0028,21,188,209
17/12/2011 12:00,4,0,0,2,11.48,12.88,45,19.0012,28,216,244
17/12/2011 13:00,4,0,0,2,11.48,13.635,48,16.9979,32,204,236
17/12/2011 14:00,4,0,0,1,11.48,12.88,45,23.9994,30,207,237
17/12/2011 15:00,4,0,0,1,11.48,12.88,45,19.0012,33,195,228
17/12/2011 16:00,4,0,0,1,11.48,13.635,45,15.0013,30,192,222
17/12/2011 17:00,4,0,0,1,10.66,12.88,48,15.0013,12,153,165
17/12/2011 18:00,4,0,0,1,10.66,11.365,48,26.0027,7,150,157
17/12/2011 19:00,4,0,0,3,9.84,10.605,65,22.0028,11,95,106
17/12/2011 20:00,4,0,0,1,9.02,10.605,69,16.9979,7,99,106
17/12/2011 21:00,4,0,0,1,8.2,10.605,75,11.0014,8,88,96
17/12/2011 22:00,4,0,0,1,8.2,10.605,75,11.0014,7,73,80
17/12/2011 23:00,4,0,0,1,8.2,11.365,75,0,6,63,69
18/12/2011 00:00,4,0,0,1,8.2,10.605,75,8.9981,7,64,71
18/12/2011 01:00,4,0,0,1,8.2,11.365,69,7.0015,3,43,46
18/12/2011 02:00,4,0,0,1,9.02,12.12,55,7.0015,2,39,41
18/12/2011 03:00,4,0,0,1,9.02,10.605,55,15.0013,2,16,18
18/12/2011 04:00,4,0,0,1,9.02,10.605,55,15.0013,0,1,1
18/12/2011 05:00,4,0,0,1,8.2,11.365,59,7.0015,1,4,5
18/12/2011 06:00,4,0,0,1,8.2,10.605,59,8.9981,0,3,3
18/12/2011 07:00,4,0,0,1,8.2,10.605,59,11.0014,1,11,12
18/12/2011 08:00,4,0,0,1,8.2,12.88,69,0,1,31,32
18/12/2011 09:00,4,0,0,1,9.02,11.365,64,11.0014,6,75,81
18/12/2011 10:00,4,0,0,1,9.84,11.365,60,16.9979,7,122,129
18/12/2011 11:00,4,0,0,2,9.84,11.365,60,15.0013,20,168,188
18/12/2011 12:00,4,0,0,1,10.66,12.88,60,15.0013,26,202,228
18/12/2011 13:00,4,0,0,1,12.3,13.635,49,19.9995,18,210,228
18/12/2011 14:00,4,0,0,1,12.3,14.395,49,19.0012,19,200,219
18/12/2011 15:00,4,0,0,1,13.12,15.15,45,19.0012,23,184,207
18/12/2011 16:00,4,0,0,1,11.48,13.635,48,16.9979,27,207,234
18/12/2011 17:00,4,0,0,1,11.48,13.635,46,11.0014,10,126,136
18/12/2011 18:00,4,0,0,1,11.48,13.635,45,12.998,15,123,138
18/12/2011 19:00,4,0,0,1,10.66,13.635,52,8.9981,5,130,135
18/12/2011 20:00,4,0,0,1,9.84,12.88,60,7.0015,10,94,104
18/12/2011 21:00,4,0,0,1,9.02,13.635,64,0,9,80,89
18/12/2011 22:00,4,0,0,1,9.02,11.365,75,12.998,2,47,49
18/12/2011 23:00,4,0,0,1,8.2,11.365,75,7.0015,6,31,37
19/12/2011 00:00,4,0,1,1,8.2,11.365,75,6.0032,3,14,17
19/12/2011 01:00,4,0,1,1,7.38,10.605,80,6.0032,3,8,11
19/12/2011 02:00,4,0,1,1,7.38,10.605,80,6.0032,0,3,3
19/12/2011 03:00,4,0,1,1,6.56,9.85,86,6.0032,0,3,3
19/12/2011 04:00,4,0,1,1,6.56,9.09,86,8.9981,0,4,4
19/12/2011 05:00,4,0,1,1,5.74,8.335,93,7.0015,0,21,21
19/12/2011 06:00,4,0,1,1,6.56,9.09,86,7.0015,0,68,68
19/12/2011 07:00,4,0,1,1,7.38,10.605,74,7.0015,4,187,191
19/12/2011 08:00,4,0,1,1,8.2,9.85,75,12.998,8,389,397
19/12/2011 09:00,4,0,1,1,9.02,10.605,69,15.0013,17,166,183
19/12/2011 10:00,4,0,1,1,9.84,11.365,67,12.998,12,96,108
19/12/2011 11:00,4,0,1,1,10.66,12.12,65,16.9979,22,105,127
19/12/2011 12:00,4,0,1,1,12.3,13.635,61,22.0028,13,128,141
19/12/2011 13:00,4,0,1,1,13.94,15.15,49,22.0028,15,127,142
19/12/2011 14:00,4,0,1,1,14.76,17.425,46,15.0013,30,107,137
19/12/2011 15:00,4,0,1,1,15.58,19.695,46,11.0014,24,135,159
19/12/2011 16:00,4,0,1,1,16.4,20.455,40,16.9979,19,189,208
19/12/2011 17:00,4,0,1,1,15.58,19.695,46,12.998,16,362,378
19/12/2011 18:00,4,0,1,1,14.76,17.425,50,12.998,11,343,354
19/12/2011 19:00,4,0,1,2,14.76,17.425,53,11.0014,17,234,251
19/12/2011 20:00,4,0,1,1,16.4,20.455,40,11.0014,9,197,206
19/12/2011 21:00,4,0,1,2,14.76,17.425,53,8.9981,15,112,127
19/12/2011 22:00,4,0,1,2,14.76,17.425,57,11.0014,12,95,107
19/12/2011 23:00,4,0,1,1,14.76,17.425,53,11.0014,10,50,60
01/01/2012 00:00,1,0,0,1,14.76,18.94,66,0,5,43,48
01/01/2012 01:00,1,0,0,1,14.76,17.425,66,8.9981,15,78,93
01/01/2012 02:00,1,0,0,1,13.12,17.425,76,0,16,59,75
01/01/2012 03:00,1,0,0,1,12.3,16.665,81,0,11,41,52
01/01/2012 04:00,1,0,0,1,11.48,15.15,81,6.0032,0,8,8
01/01/2012 05:00,1,0,0,1,11.48,14.395,81,7.0015,0,5,5
01/01/2012 06:00,1,0,0,1,10.66,13.635,93,8.9981,1,1,2
01/01/2012 07:00,1,0,0,1,10.66,12.88,93,11.0014,1,6,7
01/01/2012 08:00,1,0,0,1,10.66,13.635,87,7.0015,4,10,14
01/01/2012 09:00,1,0,0,1,10.66,13.635,93,7.0015,13,27,40
01/01/2012 10:00,1,0,0,1,12.3,15.91,81,7.0015,18,52,70
01/01/2012 11:00,1,0,0,1,13.94,16.665,76,8.9981,40,98,138
01/01/2012 12:00,1,0,0,1,16.4,20.455,62,19.0012,58,143,201
01/01/2012 13:00,1,0,0,1,17.22,21.21,58,19.0012,82,141,223
01/01/2012 14:00,1,0,0,1,18.04,21.97,54,19.9995,120,147,267
01/01/2012 15:00,1,0,0,1,18.86,22.725,51,19.9995,101,164,265
01/01/2012 16:00,1,0,0,2,18.04,21.97,54,19.9995,68,147,215
01/01/2012 17:00,1,0,0,2,19.68,23.485,48,11.0014,36,75,111
01/01/2012 18:00,1,0,0,3,18.86,22.725,59,16.9979,25,81,106
01/01/2012 19:00,1,0,0,3,17.22,21.21,67,26.0027,20,85,105
01/01/2012 20:00,1,0,0,2,18.04,21.97,62,19.9995,25,58,83
01/01/2012 21:00,1,0,0,2,18.04,21.97,67,16.9979,10,61,71
01/01/2012 22:00,1,0,0,1,18.86,22.725,55,27.9993,13,53,66
01/01/2012 23:00,1,0,0,1,18.04,21.97,51,19.9995,4,25,29
02/01/2012 00:00,1,1,0,1,16.4,20.455,40,31.0009,8,31,39
02/01/2012 01:00,1,1,0,1,14.76,16.665,43,27.9993,1,11,12
02/01/2012 02:00,1,1,0,1,14.76,15.91,34,30.0026,1,6,7
02/01/2012 04:00,1,1,0,1,11.48,12.88,45,22.0028,0,4,4
02/01/2012 05:00,1,1,0,1,11.48,12.88,45,22.0028,1,3,4
02/01/2012 06:00,1,1,0,1,10.66,11.365,41,26.0027,0,14,14
02/01/2012 07:00,1,1,0,1,9.84,10.605,32,26.0027,0,16,16
02/01/2012 08:00,1,1,0,1,9.84,11.365,35,16.9979,2,51,53
02/01/2012 09:00,1,1,0,1,9.84,12.88,35,0,15,53,68
02/01/2012 10:00,1,1,0,1,10.66,12.12,35,19.0012,20,89,109
02/01/2012 11:00,1,1,0,1,10.66,10.605,35,32.9975,33,142,175
02/01/2012 12:00,1,1,0,1,11.48,13.635,36,16.9979,41,161,202
02/01/2012 13:00,1,1,0,1,12.3,13.635,36,19.9995,26,150,176
02/01/2012 14:00,1,1,0,1,12.3,13.635,36,27.9993,10,141,151
02/01/2012 15:00,1,1,0,1,11.48,12.12,38,30.0026,29,139,168
02/01/2012 16:00,1,1,0,1,10.66,11.365,35,27.9993,10,144,154
02/01/2012 17:00,1,1,0,1,10.66,11.365,35,26.0027,17,136,153
02/01/2012 18:00,1,1,0,1,10.66,12.12,33,16.9979,13,113,126
02/01/2012 19:00,1,1,0,1,9.84,11.365,38,15.0013,4,89,93
02/01/2012 20:00,1,1,0,1,9.84,11.365,41,15.0013,5,83,88
02/01/2012 21:00,1,1,0,2,9.84,10.605,41,22.0028,3,63,66
02/01/2012 22:00,1,1,0,2,9.02,10.605,44,19.0012,3,36,39
02/01/2012 23:00,1,1,0,1,9.02,10.605,44,16.9979,2,32,34
03/01/2012 00:00,1,0,1,1,8.2,9.85,51,16.9979,0,13,13
03/01/2012 01:00,1,0,1,1,7.38,9.09,55,15.0013,1,5,6
03/01/2012 02:00,1,0,1,1,7.38,8.335,51,16.9979,0,3,3
03/01/2012 03:00,1,0,1,1,6.56,6.82,55,19.0012,0,2,2
03/01/2012 04:00,1,0,1,1,6.56,7.575,55,16.9979,0,5,5
03/01/2012 05:00,1,0,1,1,5.74,6.82,54,12.998,0,12,12
03/01/2012 06:00,1,0,1,1,5.74,6.06,59,19.0012,4,81,85
03/01/2012 07:00,1,0,1,1,5.74,6.06,59,16.9979,2,168,170
03/01/2012 08:00,1,0,1,1,6.56,6.82,55,19.0012,5,349,354
03/01/2012 09:00,1,0,1,1,6.56,6.82,50,19.0012,8,145,153
03/01/2012 10:00,1,0,1,1,6.56,6.06,47,31.0009,5,55,60
03/01/2012 11:00,1,0,1,1,7.38,6.82,37,35.0008,12,63,75
03/01/2012 12:00,1,0,1,1,7.38,6.82,37,35.0008,4,70,74
03/01/2012 13:00,1,0,1,1,7.38,6.06,34,43.9989,5,68,73
03/01/2012 14:00,1,0,1,1,6.56,6.06,43,35.0008,7,72,79
03/01/2012 15:00,1,0,1,1,6.56,6.06,37,27.9993,9,68,77
03/01/2012 16:00,1,0,1,1,5.74,4.545,39,39.0007,7,129,136
03/01/2012 17:00,1,0,1,1,5.74,5.305,26,31.0009,4,241,245
03/01/2012 18:00,1,0,1,1,5.74,4.545,26,35.0008,10,214,224
03/01/2012 19:00,1,0,1,1,4.92,4.545,28,27.9993,4,152,156
03/01/2012 20:00,1,0,1,1,4.92,6.06,33,16.9979,0,115,115
03/01/2012 21:00,1,0,1,1,4.1,5.305,36,15.0013,2,66,68
03/01/2012 22:00,1,0,1,1,4.1,5.305,46,16.9979,0,33,33
03/01/2012 23:00,1,0,1,1,4.1,3.79,46,26.0027,0,18,18
04/01/2012 00:00,1,0,1,1,3.28,3.03,42,22.0028,0,9,9
04/01/2012 01:00,1,0,1,1,1.64,1.515,38,19.9995,0,3,3
04/01/2012 02:00,1,0,1,1,0.82,0.76,34,19.0012,0,1,1
04/01/2012 03:00,1,0,1,1,0.82,0.76,34,19.0012,0,1,1
04/01/2012 04:00,1,0,1,1,0.82,2.275,41,12.998,0,2,2
04/01/2012 05:00,1,0,1,1,0.82,2.275,41,12.998,0,14,14
04/01/2012 06:00,1,0,1,1,0.82,2.275,41,11.0014,0,59,59
04/01/2012 07:00,1,0,1,1,0.82,2.275,44,12.998,1,151,152
04/01/2012 08:00,1,0,1,1,0.82,3.03,44,8.9981,5,310,315
04/01/2012 09:00,1,0,1,1,1.64,3.03,45,8.9981,7,173,180
04/01/2012 10:00,1,0,1,1,2.46,5.305,45,0,7,57,64
04/01/2012 11:00,1,0,1,2,3.28,6.06,42,6.0032,6,40,46
04/01/2012 12:00,1,0,1,2,4.1,5.305,46,12.998,9,75,84
04/01/2012 13:00,1,0,1,2,5.74,6.06,43,16.9979,9,82,91
04/01/2012 14:00,1,0,1,2,5.74,6.06,46,16.9979,6,69,75
04/01/2012 15:00,1,0,1,2,7.38,7.575,37,22.0028,9,81,90
04/01/2012 16:00,1,0,1,2,7.38,8.335,40,19.0012,8,123,131
04/01/2012 17:00,1,0,1,2,8.2,9.85,40,12.998,9,272,281
04/01/2012 18:00,1,0,1,2,8.2,10.605,37,8.9981,9,280,289
04/01/2012 19:00,1,0,1,2,8.2,11.365,40,7.0015,2,182,184
04/01/2012 20:00,1,0,1,2,8.2,9.85,40,12.998,2,121,123
04/01/2012 21:00,1,0,1,2,8.2,12.88,44,0,2,88,90
04/01/2012 22:00,1,0,1,2,8.2,11.365,47,6.0032,4,48,52
04/01/2012 23:00,1,0,1,2,8.2,11.365,44,7.0015,0,32,32
05/01/2012 00:00,1,0,1,2,9.02,11.365,47,12.998,1,13,14
05/01/2012 01:00,1,0,1,1,8.2,11.365,51,6.0032,0,5,5
05/01/2012 02:00,1,0,1,1,8.2,11.365,51,6.0032,0,4,4
05/01/2012 03:00,1,0,1,1,8.2,12.88,61,0,0,4,4
05/01/2012 04:00,1,0,1,2,8.2,11.365,59,6.0032,0,5,5
05/01/2012 05:00,1,0,1,2,8.2,11.365,59,6.0032,0,26,26
05/01/2012 06:00,1,0,1,2,8.2,10.605,75,8.9981,0,78,78
05/01/2012 07:00,1,0,1,2,8.2,11.365,69,6.0032,3,212,215
05/01/2012 08:00,1,0,1,2,8.2,12.88,75,0,11,377,388
05/01/2012 09:00,1,0,1,2,9.02,13.635,69,0,7,220,227
05/01/2012 10:00,1,0,1,2,9.84,12.88,52,6.0032,5,81,86
05/01/2012 11:00,1,0,1,1,12.3,16.665,49,0,6,78,84
05/01/2012 12:00,1,0,1,1,12.3,14.395,49,16.9979,6,114,120
05/01/2012 13:00,1,0,1,1,13.94,15.15,42,19.9995,6,112,118
05/01/2012 14:00,1,0,1,1,13.94,15.91,39,19.0012,13,104,117
05/01/2012 15:00,1,0,1,1,14.76,16.665,34,19.0012,6,113,119
05/01/2012 16:00,1,0,1,1,14.76,16.665,34,19.0012,19,178,197
05/01/2012 17:00,1,0,1,2,14.76,17.425,34,12.998,19,393,412
05/01/2012 18:00,1,0,1,1,13.94,16.665,36,11.0014,9,374,383
